Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps,x0,f(x0),f'(x0),f''(x0),kappa
P_48fcf25056008126,1.45778,0.000280051,7,0.000392235,6,0.5765002713283351,0.6150764569871277,-2.224048416295986,7.977660180769167,2
P_4dc45c43772b5583,-1430.4,0.000405506,8,0.000321187,8,7.770411978929445,-29354.886910373578,-27749.59307910771,-18250.783951003155,0
P_38a74833335b6c8f,0.127426,0.000352797,7,0.000455873,6,0.256083741147874,0.0635674272538484,0.19333985704752488,-0.37972262649106336,-10
P_3983504992cfd8b3,-0.748124,0.000311211,7,0.000513784,7,6.115622844670696,-6.392894002367202,2.344073667512961,1.4381077662795165,0
P_2bf66c0c47bd2f59,-0.237421,0.000219789,5,0.000329357,5,3.1088648005479556,-0.2084220083151417,0.13453841446530426,-0.08684584278388317,-5
P_5f0de3c500ec67,-1.93015,0.000238885,5,0.000895968,5,1.5331834032816225,-4.338884070144708,8.715300675105205,6.4627206423278505,0
P_63ac521f304f6cac,9.83465,0.000299877,8,0.000266107,9,1580.6817747430032,54.453179440538555,0.014821308646260616,-1.5602260202676226e-05,0
P_655ffebc9665005d,-0.0781811,0.000381896,8,0.000440964,6,0.013906777207461057,3.2797242585462363,-114.39019103907879,-29.198118858839734,0
P_5fc8f9f425b3ecf8,10298.0,0.000220969,4,0.000443664,17,312.076307494851,1531.7976002667956,-58.11904799914273,2.5776040183380946,0
P_720ee5e51da2031b,-8.40548,0.000297117,6,0.000386681,7,0.1970434504092773,7.861711438193061,39.93620056434963,-1272.9260670303163,-1
P_3035e976410d85ff,-0.0603215,0.000285486,6,0.00191601,8,8.50807860001202,-0.3763314070976622,-5.9695045944529666,7.384901952257639,0
P_13df4c46a7fbd712,-5413.96,0.00135222,38,0.000915222,27,0.26751332258922034,5.876130162730314,-0.9344570338034239,-3.825552559398118,-4
P_433a2e90dd54647c,1.7611,0.00397325,116,0.000279444,6,3.0795711285083662,0.7466023328755165,-0.2893238317332143,0.11211896336619974,1
P_42050258b8771095,-2.46396,0.000314778,6,0.000242899,6,2.501621422501172,-2.8552564702552945,0.30003258139647404,-0.03152765814112068,0
P_159b656ae45a5ba5,-1.01863,0.000266223,5,0.000224375,5,2.15990552318779,-1.2454158547134146,0.18286937140611229,-0.026851438314282473,-1
P_5645486e49215812,14.9904,0.000503404,9,0.00823523,71,6.164585412927501,4.1458730836027815,-5.97039409188978,-4.222949532626339,0
P_7bbf2ce05cfd7908,8.21337,0.0021712,42,0.0177275,77,8.485570404028728,-1.0448429929020173,1.5503194063867607,1.235659913429356,1
P_5ff9bacb7004ad70,0.0547999,0.000352899,9,0.000455137,6,1.1138366374033817,1.637445313212949,-1.4652897512812115,1.311234053366232,1
P_db073b00366ef6f,-1.51242,0.000246333,6,0.000195211,6,4.9821363229502165,-2.3829754529526754,-0.32434770465463664,0.08230788478725083,1
P_296c893417f4640f,-0.466174,0.000545189,12,0.000789019,10,0.031710171130898385,8.264689010136827,-293.29956896860733,3567.2663749153908,0
P_2df6edb776c5a32a,843.803,0.000346815,9,0.000253418,9,287.84928246501215,234.62394085276992,-8.49926147552296,0.36693963420102865,0
P_3b8163107616145,-2.71775,0.000310855,5,0.000838374,5,-4.404717798051703,1.7877291759903686,11.811932527491456,-12.302873346726741,0
P_4dc45c43772b5583,-2858.67,0.000361922,7,0.000289107,7,7.770411978929445,-29354.886910373578,-27749.59307910771,-18250.783951003155,0
P_52cb00726dafd64c,7493.52,0.00034044,9,0.000253497,9,309.234928039878,2288.8133926345226,-55.725163716503914,1.7171331979557474,0
P_359cbbe6294ef42b,4.41969,0.000318523,7,0.00133546,6,-8.982758263486026,4.96466191200008,0.6713385300987844,-8.843122744597148,-20
P_130f7768a2912490,51.3934,0.000430903,12,0.000195118,6,312.1174097206145,57.558724689390004,0.012677475006807225,-0.00016679785308867402,-1
P_2467b7c6a099d36,1.22011,0.0445711,1083,0.109871,1500,2.783431734761459,0.013069578001469554,-0.023798357188180932,0.04333436051206556,25
P_421a5658dcc43d99,-0.967184,0.00217356,63,0.000515272,8,2.099238617866199,-0.011062042098114974,0.0349870523112508,-0.09779921396609761,-25
P_5f0de3c500ec67,-3.4029,0.000241427,5,0.00090873,5,1.5331834032816225,-4.338884070144708,8.715300675105205,6.4627206423278505,0
P_322b117766dc1f6f,6245.51,0.00139487,38,0.00112417,38,0.3098085371090811,-9.737684005348802,-6.446670687739803,-5.435343961995223,0
P_42e52188c68bc46a,7.76748,0.000315615,7,0.000494149,7,8.02159079254136,2.5837569463094856,10.665949546212032,2.049182330236876,0
P_1f8ee3cff5b90a74,1248.24,0.000361806,8,0.000472314,8,-3.254925875518751,13396.241727403723,-20821.854962419962,24537.683573292845,0
P_159b656ae45a5ba5,-1.57875,0.000256669,6,0.000185909,5,2.15990552318779,-1.2454158547134146,0.18286937140611229,-0.026851438314282473,-1
P_48fcf25056008126,2.57915,0.00034982,9,0.000429321,7,0.5765002713283351,0.6150764569871277,-2.224048416295986,7.977660180769167,2
P_6f91b5f2d0457e24,44.5923,0.000368443,10,0.000318782,11,1170.7989619095697,80.69343536849848,0.01856270167458142,-3.1677966092391065e-05,0
P_5c1b7e9f28f0a96d,12393.9,0.000212792,5,0.000157906,5,265.9158124743782,11652.155150438663,-557.2492862950662,30.840898886351262,0
P_62515f67253729bb,3161.04,0.000327917,7,0.0819853,1500,-4.791678721056218,214.7133327440016,410.609103251982,-786.3745956863683,0
P_13df4c46a7fbd712,-9583.09,0.00134985,38,0.00100905,30,0.26751332258922034,5.876130162730314,-0.9344570338034239,-3.825552559398118,-4
P_5c72070d7a6203ce,2.04241,0.000236055,6,0.000273588,4,80.0403227070222,2.076210967057921,0.013245408158513586,-0.00020212632662551167,-1
P_2cbacc7d52362f03,-0.70429,0.000227937,4,0.000214397,5,4.14883005779987,-0.3908819855995323,0.07235706961405207,-0.013394184730980965,-3
P_5e9b1660facde882,0.112107,0.000265086,5,0.000321452,5,1.7828525640559043,0.10936797756374236,-0.028992761677890836,0.050208747723538186,25
P_6c5968946a545770,6289.26,0.000409586,11,0.000300373,11,330.01615550670476,1611.3365636952606,-32.07101764052893,0.832681416499291,0
P_4d8141a4912db629,56.6574,0.000236129,6,0.000376047,14,1248.130412025468,119.08028420936574,0.015161290967693601,-3.507355327768969e-05,0
P_1dc3cede2eaff440,7.94581,0.000311033,7,0.00210418,10,4.118283891531036,-0.8626827099199676,-0.608795352549805,2.598361109533748,7
P_2562d5e957be719a,-0.48171,0.00031874,7,0.00541696,36,-2.118355670427082,-2.7495171165861136,1.3279946538744158,2.346787673866403,1
P_31497d9e80b7f2fb,-0.777677,0.000255021,6,0.000255745,5,2.4876914854495515,-0.6069304651536732,0.20443201364482963,-0.0688587088675769,-2
P_37740b63bf052cfa,21.2356,0.000203426,5,0.000166688,5,192.98497430451062,26.862657168752044,0.05317192172766655,-5.6678431254534066e-05,0
P_6dc5742367a4c8c7,2.26277,0.000281186,7,0.00044075,5,3.2399321708615947,0.6451157464021732,-0.4417467764659848,0.2629003189255318,1
P_48693bd23f9d714d,41.0399,0.00020585,5,0.000158089,5,423.23577891693276,45.71266839840416,0.09367496698005646,-9.722695314699599e-05,0
P_5d0cb16b66a17d6d,1.6589,0.000287186,7,0.000196038,5,2.722550274179948,0.9132620661908214,-0.29105144403660355,0.09275644550651056,1
P_35ae94d4ca8e73ee,0.96626,0.000182736,4,0.000216988,5,3.171288956615202,0.9497140441163401,-0.15437631514422387,0.025093918348531127,1
P_7b1db6d9b3415b5c,-5833.7,0.0141214,359,0.00416609,51,-0.19180097250146133,-0.9483324513965272,-0.2622976884672686,-0.07262275056613222,-1
P_2ae0928e72108cf9,-3.10281,0.000254356,5,0.000814262,5,0.3548127740927419,-3.507784224663965,35.03225741898757,579.2034132650912,0
P_44ba500564ce5deb,22.342,0.000238989,6,0.000182453,6,60.033232400372526,-4.753793105280522,0.23089904577667553,-0.00048310351762970925,0
P_1552b659db70288b,15.1182,0.00043273,12,0.000253593,7,25.701424674900025,19.951895133611934,0.0899160561128427,-0.011958007723696243,-1
P_cbff7d24319c22b,64.027,0.00026867,7,0.000217042,7,339.21734805363326,74.28710412753402,0.06727751923082084,-0.00037549011422583113,0
P_6ad7b778ebb28eec,2.58697,0.000413782,7,0.00207229,7,1.5746830070200666,10.25754423605931,-18.218437372994572,17.45918004171208,0
P_4b36bfa0817ba91e,29.991,0.000500205,8,0.000416984,8,3.2085440201530844,210.9000469770674,-56.56874990217715,-508.3477544880684,0
P_d8022592fb1499f,61.1322,0.000269628,7,0.000214851,7,189.04281918164088,32.018377245352575,0.07199774623774573,-0.00012244313512481015,0
P_7c1c1ecd62dd9284,3137.91,0.000219486,4,0.000321895,12,348.3829029200297,708.152440882317,-16.262970683808557,0.46684748257313213,0
P_63a4f2859f89e33e,2500.0,0.000335133,7,0.0766488,1500,-1.7188948701481053,-844.1591354193599,2219.59605159904,-191.19507538801918,0
P_36dd4c16177b360e,-2085.28,0.000779359,18,0.00106741,18,-0.9341477255019868,-16.315868904212575,145.2751198975141,-1329.4600219526474,0
P_3983504992cfd8b3,1.35144,0.000351007,8,0.000468692,6,6.115622844670696,-6.392894002367202,2.344073667512961,1.4381077662795165,0
P_386dc27fa7cdd3a6,-24.129,0.000248737,3,0.378951,1500,7.636814454745661,2.292001857714139,9.868159356336978,-10.6308768082067,0
P_7ba54870f9955a44,-0.116038,0.000253618,6,0.000460526,5,1.5849438368781303,-0.19541193600413548,0.31493670707936483,-0.4491820941973994,-5
P_4fcdf184b3a38386,2.00931,0.000399437,8,0.000775713,8,7.690715391767856,2.915456765595318,-0.5986605658703693,0.06995567093470659,0
P_77262b9c680732f4,2.23946,0.000217679,5,0.000173851,5,2.4856419686599747,1.93707700002601,-0.41398860185095576,0.08847689712913213,1
P_2f1521d3dbc18a64,0.522796,0.000488072,13,0.000616348,7,4.196663936922693,0.10376138031205133,-0.09395348924347591,0.07574678881428645,9
P_3c8eb5511f121251,-0.789746,0.000359698,9,0.000498091,6,1.2339059411053874,-0.1876824011103197,0.3885199081013574,-0.7168887377600761,-5
P_7f8507462be73a6d,-5000.0,0.000362519,9,0.000377213,9,-1.7918628109861174,-962.0326275182299,4784.440716422888,-21352.367023748036,0
P_3a470049daf73850,0.0616271,0.00026462,5,0.000312266,4,0.21349129973798853,0.04970128622475509,0.2209592038805909,-0.20395071304286852,-4
P_1c0357fe4d8a9a74,11.9641,0.000179397,2,0.00368426,45,0.1452289147480382,1.1152210474081818,4.7589064270077905,-2088.325505032866,-25
P_1c79ea05a0cc32a4,2.81335,0.000583922,9,0.00348744,42,0.16947346107481417,0.025708938961631768,23.169553925939297,-817.5656195492861,-2
P_7b39c2bf10c8e206,-2980.84,0.000296723,7,0.000396765,7,4.133298039303426,273.8237409297866,210.9109103704673,144.68415465205004,0
P_77fbaa7742a665e9,-1.44454,0.00291059,82,0.000299117,6,4.020936519488313,-0.5406901142009899,0.17477606943121576,-0.05649571472370231,-2
P_61ef17ca7ea757db,-1.1059,0.00171942,48,0.000404719,6,7.16245795056787,-0.028851398159210808,0.01716070263320138,-0.009924032991453204,-25
P_13ec720b0e9a9c19,2.41938,0.000236877,6,0.000373302,6,13.285383848534934,0.6796866666058059,0.046829126920452394,-0.0006147019281720823,0
P_700de3d34f6e6407,5000.0,0.000732141,20,0.00188103,20,1.5119155523997634,88.16349396643506,489.3174741519728,2596.135795111457,0
P_6c4758cc2fe36893,1.82045,0.000429488,11,0.000405883,6,2.1796843964635055,0.2519177521158798,-0.3491781845542045,0.44620265066622444,4
P_563a3add2adb8588,4630.75,0.000243948,6,0.000180438,6,257.928838781833,6228.376783087018,-294.65804444385554,16.224767489640815,0
